weekday,day,month,year,time,aircraft_type,num_of_engines,engine_type,engine_model,years_active,airframe_hrs,operator,occupants,accident_loc,above_ocean,flight_phase,damage,accident_latitude,accident_longtitude,fatalities
4,8.0,5,2002,16.5,254,2.0,3,70,16.320683111964417,19379.0,2214,3.0,9,1,5.0,3.0,29.82125,-87.215997,3.0
2,13.0,5,2002,13.56666667,70,2.0,3,77,10.91666667,46830.0,198,185.0,30,0,7.0,2.0,43.67976,-79.621431,0.0
2,20.0,5,2002,8.016666667,105,2.0,3,63,24.0,2956.0,444,6.0,188,0,3.0,2.0,35.534166,-97.647053,0.0
3,21.0,5,2002,19.7,206,2.0,2,114,17.0,8086.0,1868,5.0,128,0,7.0,4.0,4.77437,8.28266,5.0
7,25.0,5,2002,15.5,68,4.0,3,74,22.91666667,64394.0,663,225.0,134,1,5.0,4.0,23.986666,119.683333,225.0
7,25.0,5,2002,13.56666667,300,2.0,2,64,27.0,32049.0,2158,6.0,84,0,5.0,3.0,-3.580887,135.875823,6.0
7,1.0,6,2002,7.333333333,185,2.0,2,94,22.0,14226.0,339,3.0,161,0,7.0,3.0,-33.917031,22.460685,3.0
3,11.0,6,2002,18.5,163,2.0,2,94,25.0,19822.0,1975,2.0,167,0,3.0,2.0,15.589497,32.553161,0.0
6,14.0,6,2002,18.75,87,2.0,1,57,17.83333333,21168.16666271,719,8.0,48,0,3.0,3.0,56.698936,11.556112,0.0
6,14.0,6,2002,18.25,235,2.0,3,73,36.0,73906.0,1121,71.0,37,0,6.0,3.0,2.959156,-75.29136,0.0
2,17.0,6,2002,14.75,210,4.0,2,1,45.0,21863.0,1049,3.0,188,0,8.0,4.0,38.56679,-119.50081,3.0
5,20.0,6,2002,13.56666667,100,1.0,2,64,1.0,550.0,1139,10.0,143,0,7.0,2.0,18.135519,-65.491821,0.0
2,24.0,6,2002,16.18333333,55,2.0,3,92,3.0,6643.0,1536,87.0,68,0,3.0,2.0,48.689878,9.221964,0.0
4,26.0,6,2002,12.9,70,2.0,3,22,15.33333333,35347.0,362,3.0,91,0,6.0,3.0,24.837232,125.142876,0.0
2,1.0,7,2002,23.58333333,284,3.0,3,109,7.0,10788.0,510,69.0,68,0,5.0,4.0,47.79374,9.14968,69.0
2,1.0,7,2002,23.58333333,69,2.0,3,100,12.0,39022.0,739,2.0,68,0,5.0,3.0,47.775289,9.170517,2.0
5,4.0,7,2002,11.25,54,4.0,3,71,35.0,41545.0,1491,30.0,33,0,7.0,3.0,4.363607,18.531996,28.0
7,13.0,7,2002,14.3,23,2.0,2,42,28.0,33236.0,1797,4.0,147,0,6.0,2.0,62.09325,129.770672,0.0
4,17.0,7,2002,14.36666667,300,2.0,2,64,17.0,20179.0,1892,4.0,122,0,5.0,3.0,28.673457,81.634632,4.0
5,18.0,7,2002,13.56666667,115,4.0,1,118,57.0,8346.0,1049,2.0,188,0,8.0,4.0,40.326586,-105.420334,2.0
6,26.0,7,2002,5.616666667,57,3.0,3,73,27.91666667,37980.0,893,3.0,188,0,6.0,4.0,30.389535,-84.361521,0.0
1,28.0,7,2002,15.41666667,194,4.0,3,50,19.0,18363.0,1656,16.0,147,0,3.0,4.0,55.986247,37.477729,14.0
5,8.0,8,2002,13.56666667,216,3.0,3,100,20.58333333,71317.0,1065,200.0,47,0,6.0,3.0,-4.38575,15.444569,0.0
3,13.0,8,2002,11.33333333,111,2.0,3,63,4.866048862679023,5776.0,723,7.0,188,0,6.0,4.0,34.263778,-116.856028,0.0
3,13.0,8,2002,12.41666667,143,2.0,2,65,16.0,26756.0,1709,25.0,25,0,2.0,2.0,-3.038611,-60.049721,0.0
3,13.0,8,2002,8.25,252,2.0,2,64,14.0,16618.0,2046,10.0,175,0,6.0,2.0,-4.187667,31.29333,0.0
5,15.0,8,2002,12.58333333,17,4.0,2,120,16.320683111964417,19379.0,1954,5.0,165,0,5.0,3.0,6.546762,80.028339,5.0
1,18.0,8,2002,13.46666667,202,2.0,3,19,23.0,27301.0,1873,2.0,89,0,6.0,3.0,40.898661,9.517628,0.0
5,22.0,8,2002,13.56666667,300,2.0,2,64,21.0,24927.0,1843,18.0,122,0,7.0,3.0,28.163909,83.941274,18.0
4,28.0,8,2002,16.83333333,138,4.0,1,81,58.0,68846.0,577,2.0,30,0,6.0,3.0,64.511389,-110.289444,0.0
4,28.0,8,2002,18.73333333,8,2.0,3,40,12.0,40084.0,379,159.0,188,0,6.0,2.0,33.44023132,-112.0021973,0.0
6,30.0,8,2002,17.86666667,143,2.0,2,65,15.0,17805.0,1709,31.0,25,0,7.0,3.0,-10.01438,-67.809557,23.0
6,30.0,8,2002,10.75,161,2.0,3,102,8.416666667,9990.583333728999,2018,29.0,25,0,5.0,3.0,-21.25053,-50.357374,0.0
6,30.0,8,2002,12.08333333,161,2.0,3,102,9.583333333,11375.416666271001,2018,38.0,25,0,6.0,2.0,-23.007383,-47.134522,0.0
2,2.0,9,2002,13.56666667,109,2.0,3,19,10.0,11870.0,590,3.0,36,0,5.0,3.0,28.013315,102.032282,3.0
4,4.0,9,2002,18.85,301,4.0,2,64,20.0,23740.0,422,49.0,140,0,6.0,3.0,14.508647,121.019581,0.0
7,14.0,9,2002,5.666666667,1,2.0,2,65,16.0,33371.0,2032,2.0,25,0,5.0,4.0,-23.480652,-48.887303,2.0
1,29.0,9,2002,9.216666667,275,2.0,2,20,19.0,30660.0,1894,21.0,188,0,3.0,2.0,33.92245102,-118.3313141,0.0
4,16.0,10,2002,6.533333333,68,4.0,3,100,22.58333333,26806.41666271,193,446.0,187,0,6.0,1.0,54.509189,-1.429406,0.0
4,23.0,10,2002,4.95,192,4.0,3,109,26.0,34662.0,2153,9.0,96,0,6.0,4.0,43.061306,74.477556,0.0
4,23.0,10,2002,19.75,100,1.0,2,64,3.0,4001.0,1412,1.0,188,0,5.0,4.0,30.705671,-87.95176,1.0
6,25.0,10,2002,10.36666667,44,2.0,2,64,23.0,27301.0,464,8.0,188,0,7.0,4.0,47.4212,-92.449,8.0
5,31.0,10,2002,22.25,237,2.0,3,73,22.0,26114.0,147,90.0,113,0,6.0,3.0,25.778489,-100.106878,0.0
7,2.0,11,2002,17.03333333,163,2.0,2,94,18.0,27452.0,853,40.0,87,0,6.0,3.0,54.281512,-8.60744,0.0
4,6.0,11,2002,10.1,162,2.0,2,65,11.0,21836.0,1322,22.0,103,0,7.0,3.0,49.656171,6.273835,20.0
5,7.0,11,2002,10.45,87,2.0,1,57,29.33333333,34818.66666271,776,10.0,84,0,5.0,3.0,3.316196,117.567924,7.0
6,8.0,11,2002,10.33333333,100,1.0,2,64,0.0,0.0,574,4.0,188,0,5.0,4.0,35.225183,-111.932,4.0
6,8.0,11,2002,13.56666667,189,2.0,3,19,19.0,3428.0,1708,2.0,188,0,7.0,4.0,36.603361,-120.854861,2.0
7,9.0,11,2002,19.0,24,2.0,2,42,22.0,26114.0,2171,27.0,179,0,7.0,3.0,36.901492,30.791744,0.0
2,11.0,11,2002,6.116666667,163,2.0,2,94,24.0,28488.0,1271,34.0,140,0,5.0,3.0,14.536802,120.96927,19.0
3,12.0,11,2002,20.86666667,105,2.0,3,63,15.0,8143.0,612,4.0,30,0,6.0,3.0,53.254333,-131.813833,0.0
5,28.0,11,2002,13.5,206,2.0,2,114,15.0,17805.0,812,20.0,94,0,7.0,3.0,-1.416667,35.1666,1.0
5,28.0,11,2002,7.25,69,2.0,3,100,2.0,2374.0,415,271.0,94,0,5.0,0.0,-4.043157,39.588675,0.0
2,9.0,12,2002,11.66666667,45,2.0,2,64,12.0,12473.0,1686,3.0,188,0,5.0,4.0,34.6875,-94.219167,3.0
3,17.0,12,2002,22.85,100,1.0,2,64,14.0,10120.0,1625,1.0,188,0,7.0,4.0,42.16860962,-89.15139008,1.0
7,21.0,12,2002,1.866666667,2,2.0,2,65,10.0,19254.0,2113,2.0,173,0,5.0,4.0,23.477125,119.437738,2.0
2,23.0,12,2002,19.48333333,19,2.0,2,44,0.0,70.0,146,44.0,85,0,5.0,3.0,32.986332,51.055102,44.0
3,24.0,12,2002,7.75,275,2.0,2,20,18.0,21366.0,1513,2.0,187,0,4.0,3.0,57.201944,-2.197778,0.0
4,25.0,12,2002,1.0,100,1.0,2,64,8.0,5229.0,2064,1.0,188,0,7.0,2.0,35.900709,-75.722943,1.0
6,27.0,12,2002,18.0,100,1.0,2,64,0.0,0.0,2160,14.0,19,0,7.0,2.0,17.92198,-87.93868,0.0
1,29.0,12,2002,16.1,87,2.0,1,57,32.0,37984.0,1556,1.0,136,0,5.0,5.0,8.69497,-80.907351,1.0
7,4.0,1,2003,17.58333333,103,2.0,3,116,5.0,1321.0,1156,4.0,25,0,6.0,2.0,-23.626692,-46.655375,0.0
3,7.0,1,2003,18.4,251,2.0,3,116,2.0,2374.0,634,4.0,51,0,6.0,3.0,18.470064,-69.969419,0.0
4,8.0,1,2003,20.31666667,84,4.0,3,56,8.833333333,10485.166666271001,2028,80.0,179,0,7.0,4.0,37.870599,40.209604,75.0
5,9.0,1,2003,8.75,164,2.0,3,101,27.16666667,32246.83333729,2143,46.0,139,0,7.0,3.0,-6.086884,-78.017335,46.0
6,17.0,1,2003,9.666666667,164,2.0,3,101,18.16666667,21547.0,2020,77.0,53,0,3.0,3.0,-0.127222,-78.490277,0.0
6,17.0,1,2003,9.0,85,2.0,2,20,18.0,21366.0,1833,21.0,22,0,3.0,2.0,-21.964,-63.653,0.0
1,19.0,1,2003,7.25,69,2.0,3,76,2.0,5188.0,1524,41.0,188,0,0.0,2.0,40.777245,-73.872608,0.0
3,21.0,1,2003,10.0,300,2.0,2,64,34.0,46564.0,805,10.0,188,0,6.0,2.0,59.932951,-164.030513,0.0
5,23.0,1,2003,16.7,59,2.0,3,73,18.33333333,21761.66666271,1957,123.0,84,0,6.0,2.0,-6.125567,106.655897,0.0
1,26.0,1,2003,14.25,59,2.0,3,73,26.66666667,31653.33333729,2223,93.0,25,0,6.0,3.0,-9.869158,-67.894072,0.0
6,31.0,1,2003,15.35,193,4.0,3,109,17.0,2349.0,851,6.0,52,0,7.0,3.0,-8.463056,126.3825,6.0
7,1.0,2,2003,10.0,61,2.0,3,13,10.5,12463.5,353,41.0,30,0,6.0,2.0,49.193889,-123.184444,0.0
2,10.0,2,2003,19.7,25,2.0,2,32,14.0,1428.0,842,3.0,58,0,3.0,3.0,59.411944,24.829166,2.0
5,13.0,2,2003,8.716666667,100,1.0,2,64,9.0,10683.0,1540,5.0,37,0,5.0,3.0,1.789879,-75.210344,0.0
5,20.0,2,2003,8.5,163,2.0,2,94,39.0,46293.0,1568,17.0,135,0,5.0,3.0,33.585931,71.787905,17.0
1,2.0,3,2003,15.06666667,100,1.0,2,64,2.0,2082.0,524,1.0,188,0,7.0,2.0,66.890403,-162.634188,0.0
5,6.0,3,2003,15.25,59,2.0,3,73,20.75,41472.0,188,103.0,1,0,4.0,4.0,22.840254,5.46295,102.0
4,12.0,3,2003,15.46666667,68,4.0,3,77,9.583333333,43627.0,1861,389.0,125,0,3.0,2.0,-37.008056,174.791667,0.0
7,15.0,3,2003,13.56666667,101,2.0,3,116,25.0,7120.0,753,3.0,188,0,7.0,4.0,43.4475,-114.002,3.0
4,19.0,3,2003,18.75,137,2.0,1,117,61.0,72407.0,169,29.0,188,0,5.0,0.0,24.556111,-81.759556,0.0
6,21.0,3,2003,22.58333333,10,2.0,3,40,7.0,13516.0,2113,175.0,173,0,6.0,2.0,22.950361,120.205778,0.0
3,25.0,3,2003,19.33333333,100,1.0,2,64,11.0,13057.0,1540,3.0,37,0,8.0,3.0,1.605278,-75.365833,3.0
5,27.0,3,2003,12.5,300,2.0,2,64,34.0,40358.0,276,16.0,84,0,5.0,3.0,-3.707311,137.987638,4.0
6,4.0,4,2003,9.583333333,49,2.0,2,64,2.0,359.0,881,7.0,188,0,7.0,3.0,42.53755,-71.74071,6.0
2,7.0,4,2003,12.2,101,2.0,3,63,29.0,13309.0,1099,3.0,170,0,6.0,3.0,47.464722,8.549167,0.0
3,8.0,4,2003,13.81666667,126,2.0,3,23,35.0,19093.0,1020,3.0,188,0,7.0,4.0,41.617553,-83.815297,3.0
4,9.0,4,2003,7.25,266,2.0,2,64,23.0,24401.0,1880,2.0,188,0,7.0,2.0,41.178267,-78.898697,0.0
3,15.0,4,2003,13.56666667,275,2.0,2,20,24.0,31643.0,1989,2.0,188,0,6.0,2.0,39.861656,-104.673178,0.0
6,18.0,4,2003,10.55,237,2.0,3,73,32.0,37984.0,2290,45.0,39,0,6.0,2.0,-4.2517,15.253031,0.0
7,26.0,4,2003,10.08333333,276,2.0,3,116,3.0,284.0,1862,1.0,188,0,8.0,4.0,28.266257,-98.515996,1.0
3,29.0,4,2003,19.5,45,2.0,2,64,14.0,16618.0,475,15.0,47,0,6.0,2.0,-4.38575,15.444569,0.0
1,11.0,5,2003,13.56666667,17,4.0,2,41,34.0,40358.0,1597,7.0,57,0,6.0,3.0,15.28453,38.89256,0.0
5,15.0,5,2003,17.16666667,100,1.0,2,64,16.0,12059.0,741,1.0,188,0,5.0,2.0,41.331595,-82.270444,0.0
1,18.0,5,2003,9.583333333,49,2.0,2,64,13.0,15431.0,1548,1.0,188,0,3.0,3.0,29.645419,-95.278889,0.0
7,24.0,5,2003,21.6,60,2.0,3,13,14.25,48001.0,1944,68.0,188,0,6.0,2.0,35.219369,-101.705931,0.0
2,26.0,5,2003,4.2,295,3.0,3,53,15.0,18739.0,2189,75.0,179,0,7.0,4.0,40.8068,39.6567,75.0
3,27.0,5,2003,13.56666667,17,4.0,2,41,39.0,46293.0,1846,4.0,47,0,6.0,3.0,-1.670814,29.238464,0.0
4,28.0,5,2003,13.41666667,107,2.0,3,67,2.0,2374.0,30,10.0,187,0,6.0,2.0,53.865897,-1.660569,0.0
1,1.0,6,2003,15.43333333,203,2.0,3,19,3.0,3561.0,855,2.0,89,0,4.0,4.0,45.428275,9.274879,2.0
3,17.0,6,2003,9.366666667,241,2.0,3,73,6.0,7122.0,1541,149.0,123,0,3.0,2.0,53.11972,6.579444,0.0
1,22.0,6,2003,23.91666667,78,2.0,3,21,3.0,6649.0,554,24.0,63,0,7.0,3.0,48.455046,-4.368718,1.0
5,3.0,7,2003,12.0,100,1.0,2,64,4.0,4748.0,1837,13.0,40,0,5.0,2.0,9.177822,-83.74784,0.0
1,6.0,7,2003,22.91666667,233,3.0,3,22,30.0,35610.0,676,4.0,25,0,6.0,2.0,-25.528475,-49.175775,0.0
3,8.0,7,2003,4.283333333,59,2.0,3,73,27.91666667,33137.08333729,1975,117.0,167,0,7.0,4.0,19.433298,37.283876,116.0
6,11.0,7,2003,6.633333333,54,4.0,3,71,29.0,34423.0,256,5.0,15,0,3.0,3.0,23.843333,90.397781,0.0
1,13.0,7,2003,14.25,206,2.0,2,114,13.0,15431.0,1738,10.0,192,0,5.0,3.0,7.761111,-72.167777,4.0
4,16.0,7,2003,12.35,221,4.0,2,1,44.33333333,38775.0,293,2.0,30,0,8.0,4.0,49.421484,-115.778562,2.0
7,19.0,7,2003,18.0,275,2.0,2,20,23.0,27301.0,1747,14.0,94,0,5.0,4.0,-0.158614,37.317965,14.0
6,1.0,8,2003,13.56666667,284,3.0,3,109,15.0,17805.0,456,41.0,142,0,3.0,1.0,37.014425,-7.965911,0.0
2,4.0,8,2003,6.65,202,2.0,3,19,7.823925863521483,9287.0,215,2.0,188,0,7.0,4.0,41.343167,-72.035167,2.0
6,8.0,8,2003,9.533333333,100,1.0,2,64,5.0,5935.0,1839,16.0,192,0,7.0,3.0,7.751944,-63.069166,1.0
5,14.0,8,2003,22.36666667,202,2.0,3,19,22.0,7950.0,191,5.0,113,0,6.0,2.0,21.036528,-86.877083,0.0
1,17.0,8,2003,12.93333333,252,2.0,2,64,13.0,7675.0,1040,2.0,188,0,5.0,3.0,71.02,-157.9,2.0
1,24.0,8,2003,4.95,206,2.0,2,114,16.0,2982.0,2162,21.0,77,0,7.0,4.0,19.727136,-72.2231,21.0
7,30.0,8,2003,11.5,100,1.0,2,64,2.0,1200.0,1139,10.0,143,0,7.0,2.0,18.329858,-65.316536,0.0
5,11.0,9,2003,21.5,100,1.0,2,64,11.0,16770.0,2271,8.0,30,0,7.0,3.0,52.779102,-88.576338,8.0
6,12.0,9,2003,21.9,49,2.0,2,64,26.0,30862.0,2298,10.0,142,0,5.0,3.0,32.75991,-16.71592,10.0
4,17.0,9,2003,18.46666667,85,2.0,2,20,12.0,13494.0,857,2.0,169,0,6.0,3.0,65.537026,22.140776,0.0
4,17.0,9,2003,14.78333333,85,2.0,2,20,16.0,17845.0,822,7.0,187,0,6.0,3.0,58.458889,-3.093056,0.0
6,19.0,9,2003,17.16666667,200,2.0,3,24,30.0,15363.0,391,2.0,188,0,6.0,4.0,29.3646,-100.916548,1.0
7,20.0,9,2003,18.9,40,2.0,3,19,25.0,9781.0,1959,3.0,188,0,8.0,4.0,30.140667,-94.219833,3.0
4,1.0,10,2003,14.33333333,68,4.0,3,22,23.58333333,96168.0,627,5.0,18,0,6.0,2.0,50.637417,5.443222,0.0
6,3.0,10,2003,21.41666667,120,2.0,2,1,51.0,66660.0,223,2.0,125,0,5.0,4.0,-40.82166672,175.0200043,2.0
6,3.0,10,2003,11.26666667,223,2.0,1,119,16.320683111964417,19379.0,1423,2.0,188,0,8.0,3.0,34.132872,-117.149676,2.0
3,14.0,10,2003,9.0,100,1.0,2,64,2.0,2374.0,241,1.0,94,0,4.0,2.0,-1.352862,36.788574,0.0
2,20.0,10,2003,13.56666667,163,2.0,2,94,36.0,42732.0,2024,23.0,25,0,6.0,3.0,-8.155256,-70.783269,0.0
4,22.0,10,2003,21.95,68,4.0,3,22,13.0,53848.0,1498,4.0,91,0,3.0,2.0,35.764722,140.386389,0.0
1,26.0,10,2003,4.5,157,2.0,2,94,36.0,27650.0,593,5.0,6,0,5.0,4.0,-34.873392,-58.496945,5.0
2,3.0,11,2003,7.583333333,17,4.0,2,41,37.0,43919.0,1805,41.0,167,0,6.0,3.0,13.483,22.45,0.0
5,6.0,11,2003,22.83333333,8,2.0,3,40,2.916666667,3462.083333729,2018,128.0,25,0,6.0,2.0,-27.670489,-48.547181,0.0
7,8.0,11,2003,11.0,268,2.0,2,20,25.0,29675.0,2101,7.0,76,0,4.0,3.0,6.728474,-58.153581,2.0
4,12.0,11,2003,6.75,199,2.0,3,24,29.0,6653.0,1445,4.0,188,0,4.0,4.0,38.53126526,-90.09481812,0.0
2,17.0,11,2003,16.41666667,17,4.0,2,41,38.0,45106.0,1805,13.0,163,0,7.0,3.0,9.669723,31.711666,13.0
3,18.0,11,2003,14.16666667,105,2.0,3,63,23.0,27301.0,1039,4.0,188,0,6.0,4.0,32.781605,-98.060175,0.0
3,18.0,11,2003,7.35,275,2.0,2,20,27.0,23972.0,1227,1.0,188,0,6.0,2.0,39.122414,-108.526736,0.0
6,21.0,11,2003,19.15,137,2.0,1,80,60.0,25962.0,1756,3.0,161,0,5.0,2.0,25.925435,27.9564,0.0
7,22.0,11,2003,9.0,5,2.0,3,22,24.08333333,28586.91666271,856,3.0,86,0,5.0,2.0,33.271,44.212417,0.0
7,29.0,11,2003,8.016666667,274,2.0,2,20,22.0,15126.0,390,1.0,188,0,7.0,4.0,47.70961761,-117.2647476,1.0
7,29.0,11,2003,2.583333333,68,4.0,3,74,28.16666667,33433.83333729,1084,9.0,128,0,6.0,3.0,6.577369,3.321156,0.0
4,3.0,12,2003,5.916666667,275,2.0,2,20,26.0,25932.0,1227,1.0,188,0,2.0,3.0,39.861656,-104.67318,0.0
5,4.0,12,2003,9.15,129,2.0,2,20,16.0,18992.0,1215,4.0,132,0,6.0,3.0,67.272573,14.39964,0.0
5,4.0,12,2003,19.66666667,49,2.0,2,64,22.0,9864.0,1934,2.0,188,0,7.0,3.0,33.2942,-84.7535,2.0
1,7.0,12,2003,13.61666667,164,2.0,3,101,17.0,20179.0,815,27.0,94,0,6.0,3.0,4.204117,34.348186,0.0
7,13.0,12,2003,22.8,59,2.0,3,73,29.08333333,62716.0,52,100.0,139,0,6.0,3.0,-12.021889,-77.114319,0.0
3,16.0,12,2003,7.5,47,2.0,2,64,34.0,35914.0,947,1.0,188,0,6.0,3.0,44.777619,-89.666779,0.0
4,17.0,12,2003,10.58333333,91,2.0,2,27,13.0,4925.0,1249,7.0,63,0,5.0,4.0,42.8166667,1.483333,7.0
5,18.0,12,2003,12.43333333,233,3.0,3,22,32.0,65375.0,893,7.0,188,0,6.0,4.0,35.039858,-89.971907,0.0
5,18.0,12,2003,17.16666667,235,2.0,3,73,35.0,56703.0,1333,3.0,37,0,5.0,4.0,2.320833,-70.788056,3.0
6,19.0,12,2003,18.73333333,60,2.0,3,13,16.41666667,19486.58333729,225,131.0,65,0,6.0,3.0,0.4586,9.412283,0.0
7,20.0,12,2003,11.0,64,2.0,3,13,1.0,1187.0,1005,149.0,25,0,6.0,2.0,-26.879999,-48.65139,0.0
7,20.0,12,2003,6.3,100,1.0,2,64,15.0,10429.0,1382,1.0,188,0,3.0,2.0,39.045373,-84.687419,0.0
2,22.0,12,2003,21.98333333,64,2.0,3,13,1.75,5816.0,2339,103.0,123,0,2.0,2.0,52.308613,4.763889,0.0
3,23.0,12,2003,9.216666667,199,2.0,3,24,34.0,40358.0,1594,2.0,188,0,5.0,3.0,34.712222,-117.29886,2.0
5,25.0,12,2003,14.98333333,57,3.0,3,73,26.5,67186.0,2196,163.0,20,0,3.0,4.0,6.349727,2.373021,141.0
7,27.0,12,2003,7.166666667,100,1.0,2,64,5.0,5935.0,252,9.0,106,0,3.0,2.0,-11.45078,34.014267,0.0
5,1.0,1,2004,16.4,241,2.0,3,73,14.0,26050.0,1163,169.0,91,0,6.0,2.0,27.836381,128.881253,0.0
7,3.0,1,2004,4.75,60,2.0,3,13,11.25,25603.0,910,148.0,54,0,5.0,4.0,27.872675,34.367011,148.0
3,13.0,1,2004,19.45,294,3.0,3,43,29.0,37000.0,2221,37.0,190,0,6.0,4.0,41.26161,69.309876,37.0
5,15.0,1,2004,9.55,68,4.0,3,74,26.66666667,31653.33333729,1133,180.0,36,0,6.0,2.0,40.080111,116.584556,0.0
7,17.0,1,2004,16.63333333,100,1.0,2,64,6.0,7809.0,987,10.0,30,0,5.0,3.0,41.797264,-82.710832,10.0
2,19.0,1,2004,13.56666667,300,2.0,2,64,35.0,41545.0,276,41.0,84,0,6.0,2.0,-3.702778,137.957778,0.0
3,27.0,1,2004,14.66666667,191,4.0,2,41,38.0,45106.0,1698,18.0,3,0,3.0,3.0,-11.768086,19.897672,0.0
4,28.0,1,2004,21.01666667,45,2.0,2,64,5.0,1742.0,2055,5.0,1,0,7.0,4.0,32.3212,3.83,1.0
7,31.0,1,2004,18.0,275,2.0,2,20,23.0,27301.0,1395,2.0,164,0,3.0,2.0,41.147392,1.167172,0.0
1,8.0,2,2004,16.16666667,100,1.0,2,64,18.0,21366.0,618,2.0,10,0,8.0,3.0,-16.8,146.0,0.0
3,10.0,2,2004,11.63333333,162,2.0,2,65,11.0,20466.0,1231,46.0,186,0,7.0,3.0,25.351729,55.476728,43.0
3,10.0,2,2004,16.86666667,100,1.0,2,64,4.0,3897.0,1022,7.0,188,0,3.0,2.0,60.533611,-165.113611,0.0
6,20.0,2,2004,14.41666667,241,2.0,3,73,24.0,56630.0,436,111.0,6,0,3.0,1.0,-34.823483,-58.528648,0.0
6,20.0,2,2004,21.95,200,2.0,3,24,30.0,4104.0,1895,4.0,188,0,6.0,2.0,26.197279,-80.170706,0.0
3,24.0,2,2004,5.816666667,101,2.0,3,63,28.0,6471.0,680,6.0,89,0,7.0,4.0,39.293159,9.43644,6.0
5,26.0,2,2004,7.983333333,49,2.0,2,64,24.0,6048.0,1351,9.0,23,0,7.0,4.0,43.19245,17.912169,9.0
2,1.0,3,2004,1.666666667,5,2.0,3,22,23.75,28191.25,1569,273.0,152,0,3.0,3.0,21.679564,39.156536,0.0
5,4.0,3,2004,9.666666667,193,4.0,3,109,18.0,21366.0,481,7.0,12,0,4.0,3.0,40.492776,50.062643,3.0
6,5.0,3,2004,17.91666667,132,2.0,1,57,2.5080033698399324,2977.0,159,14.0,53,0,5.0,3.0,-2.366111,-79.850278,0.0
1,14.0,3,2004,13.03333333,103,2.0,3,116,3.0,3561.0,2266,7.0,89,0,3.0,2.0,43.809953,11.2051,0.0
6,19.0,3,2004,6.75,202,2.0,3,19,27.0,15331.0,322,2.0,188,0,6.0,2.0,43.145111,-75.383858,0.0
7,20.0,3,2004,11.98333333,100,1.0,2,64,4.0,4748.0,2160,1.0,19,0,5.0,3.0,16.1175,-88.768611,0.0
3,23.0,3,2004,10.4,10,2.0,3,13,5.333333333,6330.6666662709995,38,194.0,187,0,2.0,1.0,51.4775,-0.461389,0.0
6,2.0,4,2004,5.0,54,4.0,3,71,31.0,36797.0,256,7.0,54,0,3.0,3.0,30.121944,31.405556,0.0
4,7.0,4,2004,9.533333333,251,2.0,3,116,3.0,3561.0,2217,1.0,187,0,6.0,3.0,51.323889,-0.8475,0.0
6,16.0,4,2004,13.56666667,49,2.0,2,64,7.0,8309.0,192,1.0,64,0,4.0,3.0,-17.55375,-149.60724,0.0
1,18.0,4,2004,15.51666667,204,2.0,3,19,22.0,26114.0,543,8.0,51,0,3.0,2.0,18.450711,-68.911833,0.0
2,19.0,4,2004,10.3,44,2.0,2,64,32.0,37984.0,1452,5.0,30,0,6.0,2.0,49.77194,-74.528056,0.0
3,20.0,4,2004,10.63333333,241,2.0,3,73,19.0,41745.0,361,96.0,89,0,2.0,3.0,45.825001,13.479328,0.0
3,27.0,4,2004,13.56666667,62,2.0,3,13,12.0,14244.0,79,108.0,147,0,3.0,2.0,55.972642,37.414589,0.0
3,4.0,5,2004,11.75,100,1.0,2,64,3.0,3561.0,1002,7.0,192,0,5.0,3.0,5.38333,-62.016666,7.0
4,5.0,5,2004,13.0,275,2.0,2,20,17.0,19335.0,172,7.0,37,0,7.0,3.0,7.798931,-76.709373,5.0
3,11.0,5,2004,10.3,17,4.0,2,41,43.0,16609.0,832,7.0,167,0,5.0,3.0,12.0801,30.08851,7.0
6,14.0,5,2004,18.58333333,143,2.0,2,65,16.0,18992.0,1709,33.0,25,0,7.0,3.0,-2.97704,-60.342673,33.0
3,25.0,5,2004,13.56666667,300,2.0,2,64,25.0,29675.0,2325,3.0,122,0,7.0,3.0,27.696846,86.680479,3.0
5,27.0,5,2004,15.95,251,2.0,3,116,2.0,2374.0,1686,2.0,188,0,6.0,3.0,36.210694,-115.194444,0.0
2,7.0,6,2004,13.56666667,24,2.0,2,42,24.0,28488.0,31,16.0,167,0,6.0,3.0,13.483,22.45,0.0
3,8.0,6,2004,9.633333333,185,2.0,2,94,37.0,43919.0,976,30.0,65,0,5.0,3.0,0.465497,9.398602,19.0
1,13.0,6,2004,8.5,49,2.0,2,64,23.0,9449.0,1678,2.0,188,0,5.0,4.0,37.979,-80.693,2.0
2,14.0,6,2004,11.61666667,292,2.0,2,20,52.0,16000.0,521,1.0,188,0,7.0,3.0,57.7534,-152.303,1.0
4,16.0,6,2004,13.56666667,163,2.0,2,94,38.0,45106.0,1569,40.0,135,0,6.0,3.0,35.89463,71.805332,0.0
1,20.0,6,2004,17.0,137,2.0,1,80,62.0,50159.0,2225,20.0,37,0,3.0,4.0,4.55,-70.925,0.0
7,26.0,6,2004,17.46666667,208,2.0,1,107,52.0,61724.0,880,5.0,147,0,5.0,3.0,55.555736,37.947777,4.0
7,26.0,6,2004,18.86666667,17,4.0,2,41,39.0,46293.0,1805,5.0,163,0,3.0,3.0,7.725556,27.979167,0.0
4,30.0,6,2004,13.56666667,300,2.0,2,64,28.0,33236.0,2104,3.0,150,0,3.0,2.0,13.144306,-61.210861,0.0
